session_id,date,month,month_num,year,year_month,day_of_week,traffic_source,landing_page,device,location,pages_viewed,session_duration_s,bounced,converted,new_user
SES-0012571,2023-03-18,March,3,2023,2023-03,Saturday,Organic Search,/services,Mobile,San Diego,5,225.0,False,False,True
SES-0012572,2023-03-18,March,3,2023,2023-03,Saturday,Organic Search,/home,Mobile,Dallas,4,229.0,False,False,False
SES-0012573,2023-03-18,March,3,2023,2023-03,Saturday,Organic Search,/faq,Tablet,Phoenix,1,14.0,True,False,True
SES-0012574,2023-03-18,March,3,2023,2023-03,Saturday,Direct,/team,Mobile,Los Angeles,2,169.0,False,False,True
SES-0012575,2023-03-18,March,3,2023,2023-03,Saturday,Email Campaign,/about,Mobile,Dallas,6,242.0,False,True,True
SES-0012576,2023-03-18,March,3,2023,2023-03,Saturday,Organic Search,/home,Tablet,Dallas,6,283.0,False,False,False
SES-0012577,2023-03-18,March,3,2023,2023-03,Saturday,Social Media,/book-appointment,Mobile,San Antonio,5,243.0,False,False,True
SES-0012578,2023-03-18,March,3,2023,2023-03,Saturday,Direct,/services,Desktop,San Antonio,2,377.0,False,False,False
SES-0012579,2023-03-18,March,3,2023,2023-03,Saturday,Paid Search,/services,Mobile,Chicago,1,19.0,True,False,False
SES-0012580,2023-03-18,March,3,2023,2023-03,Saturday,Paid Search,/faq,Desktop,Phoenix,6,355.0,False,False,True
SES-0012581,2023-03-18,March,3,2023,2023-03,Saturday,Social Media,/about,Desktop,San Antonio,3,147.0,False,False,True
SES-0012582,2023-03-18,March,3,2023,2023-03,Saturday,Organic Search,/home,Mobile,Chicago,4,90.0,False,False,False
SES-0012583,2023-03-18,March,3,2023,2023-03,Saturday,Organic Search,/team,Tablet,Houston,1,40.0,True,False,True
SES-0012584,2023-03-18,March,3,2023,2023-03,Saturday,Direct,/home,Mobile,San Diego,8,220.0,False,False,False
SES-0012585,2023-03-18,March,3,2023,2023-03,Saturday,Organic Search,/contact,Mobile,San Antonio,2,395.0,False,False,False
SES-0012586,2023-03-18,March,3,2023,2023-03,Saturday,Social Media,/services,Mobile,Los Angeles,1,12.0,True,False,True
SES-0012587,2023-03-18,March,3,2023,2023-03,Saturday,Organic Search,/home,Desktop,Chicago,5,220.0,False,False,True
SES-0012588,2023-03-18,March,3,2023,2023-03,Saturday,Direct,/home,Mobile,Philadelphia,5,329.0,False,False,True
SES-0012589,2023-03-18,March,3,2023,2023-03,Saturday,Paid Search,/services,Mobile,San Diego,1,18.0,True,False,False
SES-0012590,2023-03-18,March,3,2023,2023-03,Saturday,Email Campaign,/services,Desktop,Dallas,1,25.0,True,False,False
SES-0012591,2023-03-18,March,3,2023,2023-03,Saturday,Organic Search,/about,Mobile,Chicago,1,43.0,True,False,True
SES-0012592,2023-03-18,March,3,2023,2023-03,Saturday,Organic Search,/contact,Mobile,Philadelphia,7,444.0,False,False,True
SES-0012593,2023-03-18,March,3,2023,2023-03,Saturday,Social Media,/services,Mobile,Chicago,4,369.0,False,False,True
SES-0012594,2023-03-18,March,3,2023,2023-03,Saturday,Email Campaign,/book-appointment,Desktop,San Diego,6,264.0,False,False,True
SES-0012595,2023-03-18,March,3,2023,2023-03,Saturday,Paid Search,/home,Mobile,Houston,4,79.0,False,False,False
SES-0012596,2023-03-18,March,3,2023,2023-03,Saturday,Organic Search,/book-appointment,Desktop,Los Angeles,5,219.0,False,False,False
SES-0012597,2023-03-18,March,3,2023,2023-03,Saturday,Organic Search,/blog,Desktop,Austin,1,26.0,True,False,False
SES-0012598,2023-03-18,March,3,2023,2023-03,Saturday,Direct,/contact,Mobile,Houston,8,152.0,False,False,False
SES-0012599,2023-03-18,March,3,2023,2023-03,Saturday,Organic Search,/about,Mobile,Houston,2,96.0,False,False,True
SES-0012600,2023-03-18,March,3,2023,2023-03,Saturday,Organic Search,/book-appointment,Desktop,Philadelphia,5,130.0,False,False,True
SES-0012601,2023-03-18,March,3,2023,2023-03,Saturday,Organic Search,/about,Tablet,Philadelphia,1,28.0,True,False,False
SES-0012602,2023-03-18,March,3,2023,2023-03,Saturday,Direct,/about,Mobile,Austin,8,451.0,False,True,False
SES-0012603,2023-03-18,March,3,2023,2023-03,Saturday,Social Media,/book-appointment,Desktop,Chicago,6,412.0,False,False,False
SES-0012604,2023-03-18,March,3,2023,2023-03,Saturday,Organic Search,/services,Desktop,Philadelphia,1,35.0,True,False,False
SES-0012605,2023-03-18,March,3,2023,2023-03,Saturday,Organic Search,/home,Desktop,Los Angeles,1,38.0,True,False,True
SES-0012606,2023-03-19,March,3,2023,2023-03,Sunday,Social Media,/blog,Mobile,Phoenix,6,394.0,False,False,True
SES-0012607,2023-03-19,March,3,2023,2023-03,Sunday,Direct,/home,Desktop,Philadelphia,3,168.0,False,False,True
SES-0012608,2023-03-19,March,3,2023,2023-03,Sunday,Paid Search,/services,Desktop,Dallas,1,28.0,True,False,True
SES-0012609,2023-03-19,March,3,2023,2023-03,Sunday,Direct,/home,Mobile,Chicago,1,23.0,True,False,True
SES-0012610,2023-03-19,March,3,2023,2023-03,Sunday,Organic Search,/book-appointment,Desktop,Austin,5,249.0,False,False,True
SES-0012611,2023-03-19,March,3,2023,2023-03,Sunday,Direct,/services,Desktop,San Antonio,1,16.0,True,False,True
SES-0012612,2023-03-19,March,3,2023,2023-03,Sunday,Paid Search,/services,Desktop,Phoenix,2,106.0,False,False,True
SES-0012613,2023-03-19,March,3,2023,2023-03,Sunday,Direct,/home,Mobile,Philadelphia,5,377.0,False,False,True
SES-0012614,2023-03-19,March,3,2023,2023-03,Sunday,Paid Search,/services,Mobile,San Antonio,1,40.0,True,False,True
SES-0012615,2023-03-19,March,3,2023,2023-03,Sunday,Organic Search,/about,Desktop,Dallas,1,22.0,True,False,False
SES-0012616,2023-03-19,March,3,2023,2023-03,Sunday,Direct,/services,Tablet,Chicago,1,34.0,True,False,True
SES-0012617,2023-03-19,March,3,2023,2023-03,Sunday,Direct,/blog,Desktop,San Antonio,6,333.0,False,False,False
SES-0012618,2023-03-19,March,3,2023,2023-03,Sunday,Organic Search,/home,Mobile,Houston,6,300.0,False,False,False
SES-0012619,2023-03-19,March,3,2023,2023-03,Sunday,Direct,/services,Mobile,Houston,1,38.0,True,False,True
SES-0012620,2023-03-19,March,3,2023,2023-03,Sunday,Direct,/services,Mobile,San Antonio,2,311.0,False,False,True
SES-0012621,2023-03-19,March,3,2023,2023-03,Sunday,Organic Search,/blog,Mobile,Dallas,1,36.0,True,False,True
SES-0012622,2023-03-19,March,3,2023,2023-03,Sunday,Paid Search,/about,Desktop,Los Angeles,1,24.0,True,False,True
SES-0012623,2023-03-19,March,3,2023,2023-03,Sunday,Social Media,/services,Desktop,Philadelphia,1,28.0,True,False,True
SES-0012624,2023-03-19,March,3,2023,2023-03,Sunday,Direct,/about,Mobile,San Antonio,4,439.0,False,False,True
SES-0012625,2023-03-19,March,3,2023,2023-03,Sunday,Direct,/services,Mobile,Dallas,1,15.0,True,False,True
SES-0012626,2023-03-19,March,3,2023,2023-03,Sunday,Social Media,/book-appointment,Mobile,Philadelphia,1,41.0,True,False,True
SES-0012627,2023-03-19,March,3,2023,2023-03,Sunday,Direct,/testimonials,Mobile,Houston,5,446.0,False,False,False
SES-0012628,2023-03-20,March,3,2023,2023-03,Monday,Social Media,/home,Desktop,Dallas,3,345.0,False,False,False
SES-0012629,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/services,Desktop,Dallas,1,30.0,True,False,True
SES-0012630,2023-03-20,March,3,2023,2023-03,Monday,Social Media,/services,Desktop,Dallas,1,37.0,True,False,True
SES-0012631,2023-03-20,March,3,2023,2023-03,Monday,Direct,/services,Desktop,Dallas,2,274.0,False,False,False
SES-0012632,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/contact,Tablet,Dallas,8,219.0,False,False,True
SES-0012633,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/home,Desktop,New York,1,26.0,True,False,False
SES-0012634,2023-03-20,March,3,2023,2023-03,Monday,Paid Search,/home,Mobile,Chicago,6,325.0,False,False,True
SES-0012635,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/contact,Tablet,San Antonio,1,27.0,True,False,False
SES-0012636,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/services,Desktop,New York,1,39.0,True,False,True
SES-0012637,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/contact,Mobile,Los Angeles,7,391.0,False,False,True
SES-0012638,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/book-appointment,Desktop,Dallas,8,294.0,False,False,False
SES-0012639,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/team,Desktop,San Diego,4,112.0,False,False,False
SES-0012640,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/home,Mobile,San Diego,1,36.0,True,False,True
SES-0012641,2023-03-20,March,3,2023,2023-03,Monday,Paid Search,/services,Desktop,San Diego,2,115.0,False,False,True
SES-0012642,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/book-appointment,Mobile,Dallas,5,138.0,False,False,False
SES-0012643,2023-03-20,March,3,2023,2023-03,Monday,Referral,/testimonials,Desktop,New York,1,15.0,True,False,True
SES-0012644,2023-03-20,March,3,2023,2023-03,Monday,Paid Search,/book-appointment,Desktop,New York,1,19.0,True,False,False
SES-0012645,2023-03-20,March,3,2023,2023-03,Monday,Paid Search,/about,Mobile,Houston,1,37.0,True,False,True
SES-0012646,2023-03-20,March,3,2023,2023-03,Monday,Referral,/services,Desktop,San Antonio,8,353.0,False,False,True
SES-0012647,2023-03-20,March,3,2023,2023-03,Monday,Direct,/services,Mobile,New York,5,304.0,False,False,True
SES-0012648,2023-03-20,March,3,2023,2023-03,Monday,Paid Search,/services,Mobile,San Diego,1,22.0,True,False,True
SES-0012649,2023-03-20,March,3,2023,2023-03,Monday,Referral,/team,Desktop,Los Angeles,1,36.0,True,False,True
SES-0012650,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/book-appointment,Desktop,Houston,6,229.0,False,True,False
SES-0012651,2023-03-20,March,3,2023,2023-03,Monday,Paid Search,/home,Mobile,Phoenix,1,45.0,True,False,True
SES-0012652,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/services,Desktop,Phoenix,5,383.0,False,False,True
SES-0012653,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/home,Desktop,Los Angeles,4,283.0,False,False,True
SES-0012654,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/blog,Mobile,Austin,7,404.0,False,False,False
SES-0012655,2023-03-20,March,3,2023,2023-03,Monday,Direct,/home,Mobile,San Diego,4,454.0,False,False,True
SES-0012656,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/book-appointment,Tablet,New York,1,37.0,True,False,False
SES-0012657,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/services,Desktop,New York,2,329.0,False,False,True
SES-0012658,2023-03-20,March,3,2023,2023-03,Monday,Email Campaign,/contact,Desktop,San Antonio,2,243.0,False,False,False
SES-0012659,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/home,Mobile,Austin,8,88.0,False,False,False
SES-0012660,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/blog,Desktop,New York,1,18.0,True,False,False
SES-0012661,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/contact,Desktop,Philadelphia,1,26.0,True,False,True
SES-0012662,2023-03-20,March,3,2023,2023-03,Monday,Social Media,/home,Desktop,San Antonio,6,301.0,False,False,True
SES-0012663,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/book-appointment,Mobile,Phoenix,1,23.0,True,False,True
SES-0012664,2023-03-20,March,3,2023,2023-03,Monday,Social Media,/home,Desktop,Dallas,6,471.0,False,False,False
SES-0012665,2023-03-20,March,3,2023,2023-03,Monday,Direct,/services,Desktop,San Antonio,1,24.0,True,False,False
SES-0012666,2023-03-20,March,3,2023,2023-03,Monday,Email Campaign,/services,Desktop,Houston,7,73.0,False,False,False
SES-0012667,2023-03-20,March,3,2023,2023-03,Monday,Direct,/services,Desktop,San Diego,4,455.0,False,False,False
SES-0012668,2023-03-20,March,3,2023,2023-03,Monday,Paid Search,/home,Desktop,San Diego,6,124.0,False,False,False
SES-0012669,2023-03-20,March,3,2023,2023-03,Monday,Direct,/book-appointment,Mobile,San Diego,5,224.0,False,False,True
SES-0012670,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/services,Mobile,Phoenix,1,20.0,True,False,True
SES-0012671,2023-03-20,March,3,2023,2023-03,Monday,Email Campaign,/book-appointment,Desktop,New York,1,21.0,True,False,True
SES-0012672,2023-03-20,March,3,2023,2023-03,Monday,Direct,/home,Mobile,Dallas,7,283.0,False,False,True
SES-0012673,2023-03-20,March,3,2023,2023-03,Monday,Direct,/team,Mobile,Dallas,5,160.0,False,False,False
SES-0012674,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/blog,Desktop,Houston,6,416.0,False,True,True
SES-0012675,2023-03-20,March,3,2023,2023-03,Monday,Direct,/about,Mobile,Austin,1,42.0,True,False,False
SES-0012676,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/about,Mobile,San Diego,4,331.0,False,False,False
SES-0012677,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/services,Mobile,Chicago,6,229.0,False,False,True
SES-0012678,2023-03-20,March,3,2023,2023-03,Monday,Referral,/blog,Desktop,New York,2,192.0,False,False,False
SES-0012679,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/book-appointment,Tablet,San Antonio,6,173.0,False,False,True
SES-0012680,2023-03-20,March,3,2023,2023-03,Monday,Direct,/services,Mobile,San Diego,2,298.0,False,False,False
SES-0012681,2023-03-20,March,3,2023,2023-03,Monday,Organic Search,/home,Desktop,Dallas,1,40.0,True,False,True
SES-0012682,2023-03-20,March,3,2023,2023-03,Monday,Direct,/home,Mobile,Philadelphia,7,316.0,False,False,True
SES-0012683,2023-03-20,March,3,2023,2023-03,Monday,Social Media,/testimonials,Mobile,Philadelphia,2,128.0,False,False,True
SES-0012684,2023-03-20,March,3,2023,2023-03,Monday,Social Media,/services,Mobile,Philadelphia,4,255.0,False,False,False
SES-0012685,2023-03-21,March,3,2023,2023-03,Tuesday,Direct,/services,Mobile,Chicago,7,135.0,False,False,True
SES-0012686,2023-03-21,March,3,2023,2023-03,Tuesday,Organic Search,/home,Mobile,Austin,1,41.0,True,False,False
SES-0012687,2023-03-21,March,3,2023,2023-03,Tuesday,Organic Search,/home,Tablet,Chicago,1,36.0,True,False,True
SES-0012688,2023-03-21,March,3,2023,2023-03,Tuesday,Paid Search,/services,Mobile,Dallas,8,68.0,False,False,False
SES-0012689,2023-03-21,March,3,2023,2023-03,Tuesday,Email Campaign,/home,Mobile,Los Angeles,3,168.0,False,False,True
SES-0012690,2023-03-21,March,3,2023,2023-03,Tuesday,Social Media,/home,Mobile,Chicago,8,101.0,False,False,True
SES-0012691,2023-03-21,March,3,2023,2023-03,Tuesday,Direct,/home,Tablet,New York,2,113.0,False,False,True
SES-0012692,2023-03-21,March,3,2023,2023-03,Tuesday,Organic Search,/services,Mobile,Dallas,6,335.0,False,False,False
SES-0012693,2023-03-21,March,3,2023,2023-03,Tuesday,Organic Search,/home,Mobile,Austin,1,35.0,True,False,True
SES-0012694,2023-03-21,March,3,2023,2023-03,Tuesday,Organic Search,/services,Desktop,Phoenix,7,383.0,False,False,False
SES-0012695,2023-03-21,March,3,2023,2023-03,Tuesday,Direct,/services,Mobile,Austin,4,298.0,False,False,False
SES-0012696,2023-03-21,March,3,2023,2023-03,Tuesday,Social Media,/book-appointment,Desktop,Philadelphia,8,98.0,False,False,False
SES-0012697,2023-03-21,March,3,2023,2023-03,Tuesday,Organic Search,/home,Mobile,Chicago,4,416.0,False,False,True
SES-0012698,2023-03-21,March,3,2023,2023-03,Tuesday,Social Media,/home,Desktop,Phoenix,1,33.0,True,False,True
SES-0012699,2023-03-21,March,3,2023,2023-03,Tuesday,Direct,/about,Mobile,Los Angeles,1,30.0,True,False,False
SES-0012700,2023-03-21,March,3,2023,2023-03,Tuesday,Social Media,/home,Mobile,San Antonio,1,43.0,True,False,True
SES-0012701,2023-03-21,March,3,2023,2023-03,Tuesday,Organic Search,/contact,Mobile,Phoenix,4,219.0,False,False,False
SES-0012702,2023-03-21,March,3,2023,2023-03,Tuesday,Direct,/services,Mobile,Philadelphia,5,101.0,False,False,True
SES-0012703,2023-03-21,March,3,2023,2023-03,Tuesday,Email Campaign,/about,Desktop,San Diego,6,160.0,False,False,True
SES-0012704,2023-03-21,March,3,2023,2023-03,Tuesday,Social Media,/about,Desktop,San Antonio,3,68.0,False,False,False
SES-0012705,2023-03-21,March,3,2023,2023-03,Tuesday,Direct,/home,Mobile,New York,1,27.0,True,False,True
SES-0012706,2023-03-21,March,3,2023,2023-03,Tuesday,Social Media,/contact,Mobile,Phoenix,4,406.0,False,False,True
SES-0012707,2023-03-21,March,3,2023,2023-03,Tuesday,Email Campaign,/services,Desktop,Austin,1,12.0,True,False,True
SES-0012708,2023-03-21,March,3,2023,2023-03,Tuesday,Social Media,/services,Desktop,New York,1,20.0,True,False,True
SES-0012709,2023-03-21,March,3,2023,2023-03,Tuesday,Direct,/about,Mobile,Austin,2,296.0,False,False,True
SES-0012710,2023-03-21,March,3,2023,2023-03,Tuesday,Paid Search,/testimonials,Desktop,Los Angeles,4,284.0,False,True,True
SES-0012711,2023-03-21,March,3,2023,2023-03,Tuesday,Direct,/team,Desktop,Phoenix,1,21.0,True,False,True
SES-0012712,2023-03-21,March,3,2023,2023-03,Tuesday,Paid Search,/about,Mobile,Los Angeles,6,428.0,False,False,True
SES-0012713,2023-03-21,March,3,2023,2023-03,Tuesday,Organic Search,/services,Mobile,Los Angeles,5,339.0,False,False,True
SES-0012714,2023-03-21,March,3,2023,2023-03,Tuesday,Organic Search,/about,Mobile,Phoenix,4,323.0,False,False,True
SES-0012715,2023-03-21,March,3,2023,2023-03,Tuesday,Organic Search,/home,Desktop,San Antonio,1,13.0,True,False,True
SES-0012716,2023-03-21,March,3,2023,2023-03,Tuesday,Paid Search,/home,Desktop,Dallas,1,20.0,True,False,False
SES-0012717,2023-03-21,March,3,2023,2023-03,Tuesday,Social Media,/about,Desktop,Los Angeles,1,19.0,True,False,True
SES-0012718,2023-03-21,March,3,2023,2023-03,Tuesday,Direct,/blog,Mobile,New York,6,435.0,False,False,True
SES-0012719,2023-03-21,March,3,2023,2023-03,Tuesday,Social Media,/about,Desktop,Philadelphia,1,21.0,True,False,False
SES-0012720,2023-03-21,March,3,2023,2023-03,Tuesday,Direct,/home,Mobile,Philadelphia,1,32.0,True,False,False
SES-0012721,2023-03-21,March,3,2023,2023-03,Tuesday,Organic Search,/contact,Desktop,Chicago,7,439.0,False,False,False
SES-0012722,2023-03-21,March,3,2023,2023-03,Tuesday,Email Campaign,/services,Mobile,Houston,6,355.0,False,False,True
SES-0012723,2023-03-21,March,3,2023,2023-03,Tuesday,Organic Search,/home,Mobile,Phoenix,1,29.0,True,False,True
SES-0012724,2023-03-21,March,3,2023,2023-03,Tuesday,Organic Search,/services,Desktop,Los Angeles,6,347.0,False,False,False
SES-0012725,2023-03-21,March,3,2023,2023-03,Tuesday,Organic Search,/services,Mobile,San Antonio,1,16.0,True,False,True
SES-0012726,2023-03-21,March,3,2023,2023-03,Tuesday,Paid Search,/services,Desktop,Los Angeles,1,18.0,True,False,False
SES-0012727,2023-03-21,March,3,2023,2023-03,Tuesday,Organic Search,/blog,Desktop,Philadelphia,2,448.0,False,False,True
SES-0012728,2023-03-21,March,3,2023,2023-03,Tuesday,Direct,/contact,Mobile,Dallas,3,263.0,False,False,True
SES-0012729,2023-03-21,March,3,2023,2023-03,Tuesday,Email Campaign,/home,Mobile,New York,1,26.0,True,False,True
SES-0012730,2023-03-21,March,3,2023,2023-03,Tuesday,Direct,/services,Desktop,San Antonio,1,40.0,True,False,False
SES-0012731,2023-03-21,March,3,2023,2023-03,Tuesday,Direct,/contact,Desktop,Chicago,3,99.0,False,False,True
SES-0012732,2023-03-21,March,3,2023,2023-03,Tuesday,Paid Search,/about,Mobile,Los Angeles,6,139.0,False,False,False
SES-0012733,2023-03-21,March,3,2023,2023-03,Tuesday,Organic Search,/about,Mobile,Houston,2,436.0,False,False,True
SES-0012734,2023-03-21,March,3,2023,2023-03,Tuesday,Direct,/team,Desktop,Chicago,1,26.0,True,False,False
SES-0012735,2023-03-21,March,3,2023,2023-03,Tuesday,Paid Search,/home,Desktop,Houston,6,343.0,False,False,False
SES-0012736,2023-03-21,March,3,2023,2023-03,Tuesday,Organic Search,/home,Desktop,Austin,5,145.0,False,False,False
SES-0012737,2023-03-21,March,3,2023,2023-03,Tuesday,Social Media,/home,Mobile,San Antonio,3,168.0,False,False,True
SES-0012738,2023-03-21,March,3,2023,2023-03,Tuesday,Organic Search,/home,Tablet,New York,1,36.0,True,False,True
SES-0012739,2023-03-21,March,3,2023,2023-03,Tuesday,Direct,/services,Mobile,Phoenix,7,215.0,False,False,True
SES-0012740,2023-03-21,March,3,2023,2023-03,Tuesday,Direct,/home,Mobile,Philadelphia,1,26.0,True,False,False
